target,target_curated,curation,curation_basic,note,count,ra,dec,e_ra,e_dec
QR_VIR,nc,0,0,,1,205.894525,-17.8279,0.0042,0.0042
QSO-B0515,nc,0,0,,1,79.285805,-44.18217,0.0042,0.0042
QSO-HE0515-4414,nc,0,0,,1,79.28180111,-44.18366,0.0042,0.0042
TWA24,nc,0,0,,26,182.42395130038463,-58.91335192307692,0.0024926747199386,0.0022020481724638
0530_TZ-MEN,nc,0,0,,1,82.529835,-84.7821,0.0042,0.0042
AUSCL,nc,0,0,,1,3.78478888,-29.00497,0.0042,0.0042
RP870,nc,0,0,,1,80.82123388,-69.64735,0.0042,0.0042
OBJ2018,nc,0,0,,26,132.91660491,12.014002307692309,0.0027922802981218,0.0014434107043866
AZANT,nc,0,0,,1,161.209475,-35.34457,0.0042,0.0042
RSGRU,nc,0,0,,1,325.76823111,-48.19123,0.0042,0.0042
A155259,nc,0,0,,26,238.2429853273077,-66.63171576923077,0.0042680712963093,0.0013824939003903
PY_VIR,nc,0,0,,1,197.63114194,-4.16002,0.0042,0.0042
OBJ1137,nc,0,0,,16,132.802451454375,11.80533625,0.0028038955447857,0.0014817461545981
OBJ288,nc,0,0,,1,132.89972111,11.64577,0.0042,0.0042
SW0837-1938,nc,1003,0,2MASS,28,129.4459423175,-19.634665714285717,0.0013623482279814,0.0014610661469317
OBJ401,nc,0,0,,32,132.8286777909375,11.6675934375,0.0024701999718088,0.0021456326375508
SW0501-2603,nc,1003,0,2MASS,32,75.3002356721875,-26.0544865625,0.0008565996803594,0.001616544720903
X-SGR,nc,0,0,,32,266.891290395625,-27.8328371875,0.0004587181820902,0.001093441546366
SW1420-3112,nc,1003,0,2MASS,32,215.1219273225,-31.201399375,0.0016224475797643,0.0008169689752079
SW0018-1516,nc,1003,0,2MASS,32,4.6063393603125,-15.2664009375,0.0025625751663319,0.001747413497559
VXR-PSPC-72,nc,0,0,,31,131.11210512096775,-52.70955580645161,0.0013520847253356,0.000554946088636
MT-TEL,nc,0,0,,31,285.5529904796774,-46.65407774193548,0.0021728627306509,0.0015329659915275
R1511-1752,nc,0,0,,31,227.84939064935483,-17.874687741935485,0.0008668605619027,0.0015140249000099
52-AQR,nc,0,0,,30,336.3189654583333,1.3764513333333332,0.002674667306285,0.0015189463983037
58_OPH,nc,0,0,,30,265.85954579233334,-21.68421,0.0002116413609537,0.0002481100979206
J0407-23,nc,1001,0,2MASS,30,61.82391043333333,-23.644972666666668,0.0014045724928544,0.0011160704876182
SW0157+0045,nc,1003,0,2MASS,30,29.262124773666663,0.7577513333333333,0.001085992875748,0.0007685173066201
33-LIB,nc,0,0,,30,232.39502260766668,-17.44120666666667,0.0025777959066518,0.0013708777287295
J0035-69,nc,1001,0,2MASS,28,8.916238279642856,-69.81454392857144,0.0060776308024366,0.0014690721165407
GV-CAR,nc,0,0,,30,166.39031467233332,-58.73111933333333,0.0026427057263656,0.0016599500061706
11_LIB,nc,0,0,,30,222.754708755,-2.2996786666666664,0.0002903424282656,0.0002359972725343
VSGR,nc,0,0,,30,293.08803504266666,-23.854914666666662,0.0040467794394392,0.0022680657615785
SW0844+0151,nc,1003,0,2MASS,30,131.107304672,1.8582203333333331,0.0008445069330343,0.0009159223101119
J1141-37,nc,1001,0,2MASS,30,175.30012402433334,-37.79165433333333,0.001651609014567,0.0019045964063976
J0954-23,nc,1001,0,2MASS,29,148.72004809,-23.33243206896552,0.0017281222865844,0.0019847496771106
J0708-68,nc,1001,0,2MASS,29,107.13390395137932,-68.37158000000001,0.0048703739459955,0.0024341821741901
ASAS-042041,nc,0,0,,1,65.17610388,-1.7406,0.0042,0.0042
ASAS145923,nc,0,0,,1,224.85438111,-59.39871,0.0042,0.0042
J1016-46,nc,1001,0,2MASS,29,154.19196182551724,-42.55972448275862,0.0021450364969269,0.0018380921518318
PDS-2,nc,0,0,,28,19.432814004285717,-52.55919464285714,0.0006541345710663,0.0006193753253484
ASAS1952,nc,0,0,,1,298.09272888,-32.55923,0.0042,0.0042
Y03 PUP,nc,0,0,,28,114.57853984714286,-48.60549535714286,0.0005516576252641,0.0001966663303762
SW0318-4118,nc,1003,0,2MASS,28,49.56122650357143,-41.301831785714285,0.0014195486126604,0.0007756051571455
J0759-69,nc,1001,0,2MASS,30,119.89188897766668,-69.45911366666665,0.0048281216327861,0.0021316409145296
VY_CAR,nc,0,0,,10,161.136817413,-57.56570000000001,0.0026938915622235,0.0009739838009148
FOCUS_TEST,nc,0,0,,2,155.385088465,-29.93769,7.129757675272848e-05,8.485281374419767e-05
IM_VIR,nc,0,0,,1,192.40930611,-6.0807,0.0042,0.0042
1022_14.2,nc,0,0,,2,17.33554305,-15.139965,0.0018031222920265,4.949747468369661e-05
OBJ1716,nc,0,0,,5,132.86989360799998,11.926666,0.0013637038968768,0.000707552118222
IRAS12556-7731,nc,0,0,,4,194.8532024975,-77.7849875,0.002707461082303,0.0006321589989859
2MASS J05032306-5410378,nc,0,0,,4,75.84388722,-54.1784975,0.0009383607716962,0.000264874183969
DTARPS-11,nc,0,0,,2,167.41691361,-15.712035,0.0017571603512636,0.0001343502884253
J1410-34,nc,1001,0,2MASS,4,212.5991302025,-34.52898,0.0013253565365896,0.0007429221583261
HQ-CAR,nc,0,0,,2,155.13049861,-61.251325,0.0005904341622872,7.071067814109929e-06
B_A022311,nc,0,0,,2,35.795064025,16.507345,0.0025540343383041,0.0022556706319838
IM-LUP,nc,0,0,,4,239.04132451,-37.9343625,0.0004467842240515,0.0010585957679868
RY SCO,nc,0,0,,4,267.7206833325,-33.7052075,0.0028315527939256,0.0008357581388568
RU SCT,nc,0,0,,4,280.4863212475,-4.108845,0.0012152920409212,0.0007609423981705
LM_VIR,nc,0,0,,2,198.364197495,-18.825575,0.0009070553657249,0.0015768481220478
G141-29,nc,0,0,,5,280.685030606,13.902562,0.002606225174438,0.0012720338045818
J0910-45,nc,1001,0,2MASS,4,137.67402569,-45.104725,0.0008826581212929,0.0004867237409457
C5_1664,nc,0,0,,4,126.487952495,11.510975,0.0011070370744235,0.0004055038018733
DF_CET,nc,0,0,,2,26.880607495,-7.877245,3.339665327532939e-05,3.535533905924498e-05
C6_4689,nc,0,0,,4,203.62173194,-15.0365,0.0006323128253244,0.0013069302455247
BV1082SCO,nc,0,0,,2,264.11600805499995,-33.4927,0.0001865984084969,0.0002969848481021
28-CMA,nc,0,0,,4,108.70161326,-26.771375,8.349303005177985e-05,0.0002145538005569
BP_PHE,nc,0,0,,2,5.9319905550000005,-49.35878,0.0006018256525361,0.0002262741699736
VY CAR,nc,0,0,,4,161.1382195125,-57.5664625,0.0017791329578444,0.0004030198506271
D_50CNC,nc,0,0,,2,131.734619025,12.109995,3.830397433582964e-05,7.071067811597781e-06
C-CAR,nc,0,0,,4,133.7552538175,-60.6455875,0.0001906761420751,5.73730482599667e-05
C-VEL,nc,0,0,,4,136.0381712475,-47.098415,0.0001536623366158,8.812869377682215e-05
VY PYX,nc,0,0,,4,133.62322763,-23.5226825,0.0010802806348299,0.002003220324045
CL032-08,nc,0,0,,2,16.002699995,9.4589,0.0003834145099632,0.0009758073580381
RX J1005.3-7749,nc,0,0,,4,151.31646180250002,-77.80955,0.0049094144944236,0.0001183215956597
OBJ1304,nc,0,0,,4,132.860237495,11.8298925,0.0048145523936044,0.002208353459028
CL057-13,nc,0,0,,2,76.44286194,21.541375,0.000350809816288,0.0004596194077714
OBJ1387,nc,0,0,,5,132.875799998,11.850452,0.0026777061619587,0.0016213790426672
GY SGE,nc,0,0,,5,293.805301052,19.198916,0.0009246514216238,0.0009927638188403
SAND602,nc,0,0,,5,132.62009544,11.700462,0.0032525140866376,0.001869630979632
CL004-04,nc,0,0,,2,54.292364025,17.343015,0.0017451748913081,0.0011101576464635
HE0442-1234,nc,0,0,,2,71.219724025,-12.47975,8.449926040976428e-06,0.0009758073580362
CL003_15,nc,0,0,,2,232.99928347,-23.343405,0.00010822976393,0.0001767766952974
HEN2-161,nc,0,0,,2,246.158119025,-53.37793,1.0019703109535697e-05,4.242640687461098e-05
10_LEP,nc,0,0,,2,82.784984025,-20.85831,7.916060414690565e-05,2.8284271246391124e-05
CONN_MRI_RRL_5,nc,0,0,,2,70.51272361,0.040095,0.0007459976541424,0.0005020458146424
HII1794,nc,0,0,,2,57.06454791,23.88976,0.0001498642112045,0.0001414213562369
HII1924,nc,0,0,,2,57.137179995,23.43321,6.521645842626333e-05,2.8284271246391124e-05
HII2311,nc,0,0,,2,57.36507597,23.7139,0.0001966181115763,0.0009475230867892
HII2506_PLEI,nc,0,0,,2,57.482436525,23.220305,0.0001549765932359,0.0001626345596742
BB_SCL,nc,0,0,,5,23.757917996,-29.908946000000004,0.0004787963221762,0.0005570727062059
CL099-001,nc,0,0,,2,127.88083361,11.922345,0.0045785164081791,0.0023263813101035
LT-LUP,nc,0,0,,5,228.941912996,-33.532796000000005,0.0015886305260276,0.0007286837448433
CL002-05,nc,0,0,,2,130.178583055,10.982005,0.0011058372240297,0.0002333452377921
B-SCO,nc,0,0,,5,241.35919983,-19.805814,0.0017958580801896,0.0013609665682883
FM AQL,nc,0,0,,5,287.31752644200003,10.549822,0.0005895205750203,0.0012991420245688
CONN_MRI_RRL_1,nc,0,0,,2,61.678070000000005,-0.37595,0.0008626702730475,0.000678822509939
SAND989,nc,0,0,,5,132.837307996,11.765184,0.0027452970943712,0.0028452205538408
TWA6,nc,0,0,,5,154.61890283,-31.833598,0.0011530552729011,0.0006466606528923
TW CAP,nc,0,0,,5,303.62080194,-13.835242,0.0016832184147325,0.0006426274192714
OBJ1315,nc,0,0,,5,132.999490164,11.83245,0.002608995519523,0.0010110390694725
J1126-55,nc,1001,0,2MASS,2,171.58931388,-55.075875,0.0027223611075681,0.0036981684656113
L2 PUP,nc,0,0,,2,108.38740805,-44.64272,0.0005161879502692,0.0002121320343604
OBJ1735,nc,0,0,,5,133.006923384,11.934128,0.0010945939177731,0.0007734145072331
TX_DEL,nc,0,0,,5,312.55184594,3.652678,0.0012797148243946,0.0006319177161623
OBJ1504,nc,0,0,,4,132.86713979,11.882405,0.001719952882897,0.0013384941787942
PEACOCK,nc,0,0,,4,306.410011245,-56.73672,0.0001551216216542,4.242640687307578e-05
OBJ1303,nc,0,0,,4,132.74163902499998,11.8307325,0.0013555336705212,0.0004215348937709
SAND1001,nc,0,0,,4,132.790028745,11.7859925,0.0008148296494625,0.0002180787319603
2231_KX-AQR,nc,0,0,,2,337.80931402500005,-22.9943,0.0003804588036295,0.0001414213562369
N-VEL,nc,0,0,,4,142.8036964525,-57.03454,0.0002419895625057,0.0001163328557832
SERAM-0529+1152,nc,1002,0,2MASS,4,82.28911326,11.8705825,0.000168033500427,0.0002639917928014
HT-VIR,nc,0,0,,2,206.5239975,5.114005000000001,0.0016935207409568,0.0009404520189786
EW_ERI,nc,0,0,,4,46.0011039525,-17.7366475,0.0035889369268663,0.0008013894184472
B_V1355,nc,0,0,,2,293.46545791,15.937965,0.000111765297827,0.0005444722215131
SERAM-0656-4646,nc,1002,0,2MASS,4,104.102224995,-46.78221,0.0015773288869125,0.0012829653151985
WA-OPH6,nc,0,0,,2,252.191744025,-14.27448,0.0006307038934766,0.0014566399692444
U AQL,nc,0,0,,4,292.340396525,-7.04268,0.0006389492926523,0.0014245935092743
U NOR,nc,0,0,,4,235.58841847,-55.312685,0.0023230641950816,0.0007583534795866
A130436,nc,0,0,,2,196.148749025,-61.67308,0.0019698792842282,0.0001697056274858
SAND1288,nc,0,0,,4,132.926529025,11.854,0.0048158355348312,0.0015313392831118
U SGR,nc,0,0,,4,277.9742485375,-19.1254175,0.0004659115241861,0.002039826381499
U-CAR,nc,0,0,,4,163.374759995,-58.856645,2.0050430596759488e-05,4.79583152304885e-05
SAND610,nc,0,0,,4,132.6449692325,11.77287,0.0032528768392389,0.0013231779925617
OBJ1758,nc,0,0,,2,132.750815965,11.942975,0.0002292228052565,0.0006434671708786
SGR76,nc,0,0,,2,339.417387495,-26.480645000000003,0.002086749893046,0.0007990306627419
SC10-2661,nc,0,0,,4,80.3460090225,-70.5479625,0.0091172806612805,0.0005763317910134
SAO128397,nc,0,0,,4,357.30208701,2.3986025,0.0019225418962524,0.0010771683557674
SC4-630,nc,0,0,,4,81.3555849975,-69.5495475,0.0068877945131472,0.0006130456752928
ASASSNIG,nc,0,0,,2,270.28223290999995,-26.52615,6.226782316851979e-05,0.0018384776310857
SC9-59,nc,0,0,,4,78.53052201,-69.263845,0.0027449238788144,0.0012989867846384
SERAM-0947-4003,nc,1002,0,2MASS,4,146.83543576,-40.051985,0.0009889508680407,0.0001740689518546
G108-22,nc,0,0,,4,100.5566006875,3.591265,0.0014643080145323,0.0005438443404749
SERAM-1233-5713,nc,1002,0,2MASS,4,188.3930875675,-57.2360475,0.0019410938667383,0.0001584034932276
SERAM-0730-8419,nc,1002,0,2MASS,4,112.750778955,-84.3210875,0.0087505371654134,0.0009235574336905
SERAM-1603-4018,nc,1002,0,2MASS,4,240.7739243025,-40.3065025,0.0028231897860872,0.0006018513105404
DD_PSC,nc,0,0,,2,27.881884995,9.298065,0.0013462535296341,0.0008273149339877
C_BETCRT,nc,0,0,,4,167.9179710375,-22.824105,0.0005620133752424,0.0006703481682442
NOI-106844,nc,0,0,,4,216.49598173,-33.3250925,0.0006879529662674,0.001852014668769
CL034-06,nc,0,0,,2,206.12995041,-6.784715,0.0004503845932037,0.0002050609665438
DV_CRU,nc,0,0,,2,194.04706791,-57.47138,0.0009983923486163,8.485281374168552e-05
OBJ1101,nc,0,0,,4,133.04008201,11.801655,0.0009429974953367,0.0004807286136689
OBJ1948,nc,0,0,,4,132.9315837475,11.9913225,0.0023697438477232,0.0006457231088733
OBJ219,nc,0,0,,4,132.89187201250002,11.6315275,0.0044417053820174,0.0014996971916579
1006_14.4,nc,0,0,,4,3.33535729,-23.03085,0.0036139171292563,0.0055673392807207
SZ AQL,nc,0,0,,4,286.165588675,1.30784,0.0010001736599055,0.0012800520822737
W_SGR,nc,0,0,,4,271.2555904825,-29.580575,0.0001675795521185,0.0019044596784038
XX CEN,nc,0,0,,4,205.07797444,-57.614337500000005,0.0010541127160348,0.0006727741077088
C8_9978,nc,0,0,,2,16.463419025,11.753945,3.673419728234326e-05,0.0002474873734159
BS17586-014,nc,0,0,,4,132.789931245,-11.859604999999998,0.0003146341575552,0.0001642153058234
BRXG,nc,0,0,,4,344.5716114525,-41.827335,0.0012571425330301,0.000483080393581
NOI-104158,nc,0,0,,4,330.995003955,-27.560405,0.0014738865232017,0.0004511097427454
NOI-105053,nc,0,0,,4,206.29485791,-32.546645,0.0012599737154429,0.0022982674634052
SW1055-0044,nc,1003,0,2MASS,4,163.7880739525,-0.7357,0.000882900715882,0.0011393565435514
YZ_SGR,nc,0,0,,4,282.3694597175,-16.72118,0.0018205162382926,0.0009936800289827
NOI-105717,nc,0,0,,4,179.67624805,-34.241767499999995,0.0007617742447711,0.0005861384933076
NO NAME,nc,0,0,,4,173.2819342325,-56.5096525,0.0011102502111231,0.0003833514488491
CWW_070,nc,0,0,,2,289.16169055,-16.416584999999998,0.0024147696577648,0.0020293964620026
SW1326-0819,nc,1003,0,2MASS,4,201.6551590225,-8.3178575,0.0004437559650221,0.0010444256795002
BG_CRU,nc,0,0,,4,187.918954095,-59.426875,0.0014314109732164,0.0010189046406154
Y SGR,nc,0,0,,4,275.3477199975,-18.85996,0.0003504273863365,0.0016768621489773
NG2331-3922-04702,nc,0,0,,4,352.313607425,-38.450955,0.000769243946993,0.0008960096725643
SAND1254,nc,0,0,,4,132.9414600675,11.7946275,0.0022323996840814,0.001988992626096
A225817,nc,0,0,,4,344.57042256750003,-41.827002500000006,0.0019299794816396,0.0008237060559842
47TUC-V2,nc,0,0,,4,6.0696042325,-72.1381375,0.0056618890985808,0.0022081421300858
OBJ1247,nc,0,0,,5,132.814250442,11.821678,0.0049071552164666,0.0020316668033905
OBJ637,nc,0,0,,5,132.844144608,11.71976,0.0012327174467284,0.0006632118816787
J1024-09,nc,1001,0,2MASS,2,156.07409958,-9.862025,0.0003584607116705,0.0073185551852819
OBJ988,nc,0,0,,5,132.89552705199998,11.779938,0.0036670307599895,0.0015645670327607
CL002-06,nc,0,0,,5,203.281344996,-17.691347999999998,0.0008439235932996,0.001464742298153
CWW_054,nc,0,0,,5,289.232282218,-16.056948,0.0005507232503335,0.0011449541475533
L707-74,nc,0,0,,5,20.825914442,-12.93947,0.0015973716432544,0.0011282065413743
VB10,nc,0,0,,5,289.24309983,5.147164,0.0006690414555063,0.0003465977495601
CL001-12,nc,0,0,,5,351.136395104,-5.16432,0.0016382496479545,0.0010847349906775
A032923,nc,0,0,,2,52.346325965000005,-24.100205000000003,0.0026192437256695,0.0010960155108391
BPPSC,nc,0,0,,5,350.605751608,-2.227304,0.0013244293809092,0.0009321105084698
MR ARA,nc,0,0,,2,269.17178152500003,-45.77386,0.0001604778840192,0.0010606601717773
B_10LEP,nc,0,0,,5,82.786392052,-20.861706,0.0005070675989662,0.0002788010043015
L  181-1,nc,0,0,,5,91.089844222,-55.31088,0.0019391045230744,0.0010699065379752
CL003-15,nc,0,0,,5,232.996538608,-23.341052,0.0018836318824078,0.0012663214441841
UW LMI,nc,0,0,,5,160.87290844,28.685158,0.0007626318665592,0.0007379159843773
KS38C049323,nc,0,0,,5,190.718971994,-53.68984,0.0009042241931093,0.000526877594896
CL013-06,nc,0,0,,2,203.62705791,-14.27123,4.8125687530251336e-05,0.0002262741699792
CWW_083,nc,0,0,,5,288.422189386,-16.171798000000003,0.0004304716207704,0.001490577069459
A023631,nc,0,0,,2,39.12419791000001,12.137335,7.208246527193523e-05,0.0013930003589375
SC7-68,nc,0,0,,5,79.972678832,-69.287498,0.0072233607952513,0.0009387598201877
620,nc,0,0,,5,254.79858122,-52.746082,0.0021489391655862,0.0002942278029016
C_FBOO,nc,0,0,,5,216.616221996,19.226608,0.0014972019930979,0.0007612292690129
CALIB-PROPOSAL-BAGNULO,nc,0,0,,5,259.938505996,-29.384448000000003,1.445987426468524,8.366600265307103e-06
CCNC,nc,0,0,,5,129.274852054,9.655664,0.0007752111925299,0.0004619848482364
C_ETAAPS,nc,0,0,,5,214.556844716,-81.003258,0.0066033699691279,0.0038912620060809
1RXSJ1233-57,nc,0,0,,5,188.392306772,-57.235022,0.0020117621637487,0.0008365225639513
C7_6283,nc,0,0,,5,289.377170772,-29.049136,0.0012054208525524,0.0013770729828162
C14_2829,nc,0,0,,5,157.306136996,4.619248000000001,0.0001369666314457,0.0005358357957427
CL026-06,nc,0,0,,2,199.43190597,-9.95884,0.0001188363656613,0.0025597265478957
M67-613,nc,0,0,,2,132.829950965,11.71461,0.0001879701956352,0.0001131370849887
CL014-13,nc,0,0,,2,74.737785965,16.000495,0.0015526862833364,0.0013222896808171
KQ_SCO,nc,0,0,,5,252.909441274,-45.428506000000006,0.0018122572496937,0.0027502145370894
CL011-14,nc,0,0,,2,158.734676525,7.148315,0.0001675489517931,0.0006576093065037
U VUL,nc,0,0,,2,294.15620638,20.32914,0.0011985459940796,0.0001697056274871
SAND1016,nc,0,0,,6,132.82002332833335,11.801751666666666,0.0027696547177956,0.0024952307842497
B_ETAAPS,nc,0,0,,6,214.54785647666665,-81.004545,0.0028388030335693,0.001235002024288
A_32HYA,nc,0,0,,6,142.996278655,-1.1830366666666663,0.0006854441726068,0.0009376495436285
A_34CNC,nc,0,0,,6,128.16455319166667,10.063851666666666,0.0017765135856944,0.0010421788074337
BPM14269,nc,0,0,,5,326.123018162,-60.978246,0.0021350475283231,0.0010690790429144
CTTUC,nc,0,0,,5,6.309372388,-61.51386,0.001437299799179,0.0015763406992143
SERAM-0654-2355,nc,1002,0,2MASS,5,103.558325772,-23.92772,0.0008957056762472,0.0020832546651808
X PUP,nc,0,0,,2,113.195144025,-20.911595,0.001161033979369,0.0020859650045029
9 CHA,nc,0,0,,2,130.779559995,-79.066625,7.935859406201964e-05,7.071067814109929e-06
B_32HYA,nc,0,0,,5,142.999755664,-1.182376,0.0007410520165272,0.0003758058009131
CL005-14,nc,0,0,,5,157.93477705200002,0.937912,0.0003459372413027,0.0005751695402226
39_HYA,nc,0,0,,5,147.871560886,-14.845906,9.892734241979105e-05,8.619744775842031e-05
IDS-09176-7428ABC,nc,0,0,,2,139.36320096999998,-74.89373,0.0018724611829676,0.001499066376124
CL005_14,nc,0,0,,5,157.934331938,0.936568,0.0011753774584977,0.0005874265911583
SC4-03,nc,0,0,,5,12.096926384,-72.80975600000001,0.0060424449287135,0.0018123272331464
HE-0515-4414,nc,0,0,,5,79.28161183,-44.183204,0.0010555561744134,0.0007848439335302
B_FBOO,nc,0,0,,5,216.612193162,19.224348,0.0021179901313571,0.0012461821696687
B_37CNC,nc,0,0,,5,129.526920386,9.575406,0.000273568004309,0.0001299230541517
MELOTTE71NO.3,nc,0,0,,2,114.49157694,-12.111435,0.0005982971897015,0.0009263098833544
B_50CNC,nc,0,0,,5,131.73847060600002,12.110338,0.0004576873221177,0.0001981665965792
MELOTTE71NO.23,nc,0,0,,2,114.427063055,-12.08174,0.0010775529527883,0.0002121320343554
MELOTTE71NO.19,nc,0,0,,2,114.427585965,-12.118645,0.0015597573511455,0.0007848885271168
YYPIC,nc,0,0,,2,87.23526749999999,-46.312445,0.0004914392129248,0.00296277741317
MELOTTE71NO.130,nc,0,0,,2,114.375596525,-12.073445,0.0010981721865155,0.0008697413408591
MELOTTE71NO.121,nc,0,0,,2,114.375987495,-12.03988,0.001052804215449,0.0011313708498983
CL004-07,nc,0,0,,5,291.59558083,-22.24615,0.0010024936371158,0.00082109682742
YZ SQR,nc,0,0,,5,282.371336996,-16.721591999999998,0.0014246504693533,0.0010565604573331
A-VEL,nc,0,0,,4,131.5061452725,-46.0423125,0.0001959408877411,6.652067347273527e-05
C1_5350,nc,0,0,,5,174.959844384,0.604636,0.0005465837171242,0.0005181505572707
UW_LMI,nc,0,0,,5,160.87091755199998,28.681874,0.0012656491435413,0.0018460985889164
J0744-51,nc,1001,0,2MASS,2,116.177513055,-51.40319,0.0044590931439212,0.0044689148571006
NOI-103318,nc,0,0,,5,200.634892608,-44.688002,0.0011214923933646,0.001437817790959
ARE1925,nc,0,0,,5,291.493401162,-56.56299800000001,0.0036264730441415,0.0018007415139341
S1557,nc,0,0,,5,133.068643606,11.327512,0.0026367113114232,0.0005969254559821
CL005_10,nc,0,0,,2,182.515382495,0.5541,7.582306013486749e-05,0.0001272792206135
S1305,nc,0,0,,5,132.898112218,11.890424,0.0016656806106739,0.0024601788552868
NOI-102624,nc,0,0,,5,228.520780326,-26.472142,0.0010871157019811,0.0007047836547476
A173627,nc,0,0,,5,264.113210386,-33.493686000000004,0.0006198363907505,0.0012963911446781
AUMIC,nc,0,0,,5,311.288427162,-31.341754,0.0024055917989419,0.0012052510112004
OBJ1129,nc,0,0,,5,132.88768654999998,11.805102,0.0021615290916285,0.0009988343205956
N66,nc,0,0,,5,84.074225386,-67.303618,0.0200400754893595,0.0036392059573414
NG0524-3056-34443,nc,0,0,,5,81.02171922,-32.248324000000004,0.0007815039629832,0.0020783118149083
NOI-103323,nc,0,0,,5,352.52073060600003,-38.97624,0.0019295553774651,0.0025192161479311
NG0524-3056-22551,nc,0,0,,5,80.855315606,-31.276418,0.0007782632618381,0.0011178416703624
NOI-105592,nc,0,0,,5,311.258856164,-35.426504,0.0008778082711339,0.0004437116180585
20CNC,nc,0,0,,2,125.84218791,18.332125,0.000818872079032,0.0004454772721469
PX HYA,nc,0,0,,5,158.37743660799998,-20.181736,0.0018230575452889,0.0029423001206543
AP HER,nc,0,0,,5,282.615251162,15.936938,0.0006972080308911,0.001945782618896
CC_PHE,nc,0,0,,2,22.036981525,-52.63975,0.0008224005418569,0.0001697056274883
AK FOR,nc,0,0,,5,52.346506996,-24.100576,0.0007065439498204,0.0012286496652837
A_10LEP,nc,0,0,,5,82.785005606,-20.858408,0.0001526782886694,0.000339219692823
TEST450SEC,nc,0,0,,5,255.141185608,-29.999998,1.4228849921285482e-05,4.4721359553598814e-06
SW_VEL,nc,0,0,,5,130.912713996,-47.403234,0.0012722959861753,0.0009876132846405
QU_HYA,nc,0,0,,5,164.12804422,-34.566568000000004,0.0060595300941811,0.0041767654949742
RXJ1233-75,nc,0,0,,5,188.368227996,-75.385496,0.0047821689287426,0.0004338548144265
CS22186-5,nc,0,0,,2,63.28791694,-35.84735,9.4667455862686e-05,0.0005656854249479
CVCIR,nc,0,0,,2,227.26581097,-61.888965,0.0036076163711989,9.19238815532833e-05
NOI-104776,nc,0,0,,5,168.450688218,-34.837484,0.0009651430732075,0.0020509339336015
SW1143+0633UPPER,nc,1003,0,2MASS,5,175.910739386,6.5652420000000005,0.0034634138889829,0.0002769837540362
CR-CHA,nc,0,0,,2,164.78707041,-77.022445,0.0145685634391926,0.0016758430714165
E60,nc,0,0,,2,261.20836958,-49.9589,0.0001435851029805,7.07106781210021e-05
C11_7978,nc,0,0,,5,257.082254054,-20.855896,0.0004376132668637,0.0015521211292939
C_34HYA,nc,0,0,,5,144.468161162,-9.423278,0.0003503566968411,0.0002774346769962
C_32HYA,nc,0,0,,5,142.999596552,-1.1835179999999998,0.000271389359629,0.0003016123339653
SERAM-1101-3442,nc,1002,0,2MASS,5,165.469327384,-34.70429,0.0016628198262928,0.0014208800090104
WZ_SGR,nc,0,0,,5,274.248682384,-19.073706,0.0013209126464967,0.0004773154093447
M67-219,nc,0,0,,2,132.895753055,11.63053,0.0039201222131612,0.0022203152929264
UXMEN,nc,0,0,,5,82.50194238399999,-76.248812,0.0071568481928024,0.0003885485812668
CL010_10,nc,0,0,,2,186.53419097,-9.88937,0.0006562375193326,0.0019374725804506
BF HYI,nc,0,0,,2,60.99946888,-74.46052499999999,0.0013505739520654,0.0008414570696027
J1531-27,nc,1001,0,2MASS,5,232.78091122,-27.693668,0.0013383294583371,0.0025958659441513
XZ_CET,nc,0,0,,5,30.071321996,-16.34661,0.0019005108286559,0.0003527747156454
CL648-4,nc,0,0,,5,84.415929054,-70.22852,0.0018571889164335,0.000620805927805
CS-30314-0067,nc,0,0,,5,313.21205683,-34.328332,0.0010690647956652,0.0003982712643439
CL648-3,nc,0,0,,5,84.39374016000001,-70.233596,0.0038224362509277,0.0008900449426815
CL648-2,nc,0,0,,5,84.40059183000001,-70.23392199999999,0.0063200442531982,0.0007800769192827
C_64VIR,nc,0,0,,5,200.54420555,5.155469999999999,0.0018459423159419,0.000576584772605
U_VUL,nc,0,0,,5,294.155581832,20.331636,0.0017028639366175,0.0016035990770758
EG274,nc,0,0,,2,245.89548541,-39.22842,7.287442484949031e-05,0.0001131370849855
EF_AQR,nc,0,0,,2,345.33554347,-6.439954999999999,0.0002001536454934,0.0002757716446633
EFCHA,nc,0,0,,2,181.77428791,-78.73858000000001,5.519675535440986e-05,0.0005374011537065
CL648-1,nc,0,0,,5,84.390696218,-70.231988,0.0054714327407639,0.0006860539337418
EF-AQR,nc,0,0,,2,345.3293175,-6.44245,0.0001308147545107,0.0004525483399598
EECHA,nc,0,0,,2,179.64925943999998,-77.823095,0.0007715383510869,0.0001767766952974
27_MON,nc,0,0,,5,119.938324052,-3.681074,8.658032104469408e-06,9.235799911197423e-05
POSSIBLE-NOVA-IN-NORMA,nc,0,0,,5,244.824710162,-51.589756,0.1007769302052322,0.0069013426229988
S1293,nc,0,0,,5,132.913625442,11.860466,0.0022333125035282,0.0026786619794222
34CNC,nc,0,0,,5,128.167055162,10.066126,0.0003989973600527,0.0004843862095473
SAND1479,nc,0,0,,4,132.9978562475,11.914115,0.0007205096255284,0.0015521275720765
ASAS193435-1921.7,nc,0,0,,2,293.64357861,-19.359655,0.0004419417382512,0.0001909188309206
M67-291,nc,0,0,,4,132.94065541,11.64855,0.0028412764480856,0.0017682759965573
